EmployeeID,Username,FirstName,LastName,Email,HireDate,Age,Gender,Phone,Site,Role,Department,ShiftID,ShiftDate,HoursWorked,OreExtracted,OreType,Incident,SafetyScore
254,jane_wilson_98,Jane,Wilson,jane_wilson_98@miningco.com,2015-06-23,53.0,M,(649)935-3198,Mine D,Miner,Operations,1271.0,2016-10-16,10.0,336.28,Coal,Equipment Failure,28.0
254,jane_wilson_98,Jane,Wilson,jane_wilson_98@miningco.com,2015-06-23,53.0,M,,Mine D,Miner,Operations,1272.0,2015-06-30,10.0,809.68,Coal,Minor Injury,20.0
254,jane_wilson_98,Jane,Wilson,jane_wilson_98@miningco.com,2015-06-23,53.0,M,(649)935-3198,Mine D,Miner,Operations,1273.0,2015-12-26,7.0,250.59,Coal,Environmental,26.0
254,jane_wilson_98,,Wilson,jane_wilson_98@miningco.com,2015-06-23,53.0,M,(649)935-3198,Mine D,Miner,Operations,1274.0,2016-06-16,9.0,0.0,,Minor Injury,-10.0
254,jane_wilson_98,Jane,Wilson,jane_wilson_98@miningco.com,2015-06-23,53.0,M,(649)935-3198,Mine D,,Operations,1275.0,2016-01-12,6.0,793.28,Iron,None,69.0
254,jane_wilson_98,Jane,Wilson,jane_wilson_98@miningco.com,2015-06-23,53.0,M,(649)935-3198,Mine D,Miner,Operations,1276.0,2016-08-25,,944.33,Gold,Major Accident,37.0
254,jane_wilson_98,Jane,Wilsontypo,jane_wilson_98@miningco.com,2015-06-23,53.0,M,(649)935-3198,Mine D,Miner,Operations,,2015-09-06,4.0,0.0,,Environmental,11.0
254,jane_wilson_98,Jane,Wilson,jane_wilson_98@miningco.com,2015-06-23,53.0,M,(649)935-3198,Mine D,Miner,Operations,1278.0,2015-11-24,9.0,0.0,,Equipment Failure,11.0
255,mia_jackson_94,Mia,Jackson,mia_jackson_94@miningco.com,,57.0,M,(854)975-7274,Mine A,Supervisor,Safety,,,,,,,
256,quinn_garcia_29,Quinn,Garcia,quinn_garcia_29@miningco.com,2017-04-29,31.0,Other,(558)196-9960,Mine B,Technician,Exploration,1279.0,2018-11-22,7.0,238.14,Gold,Equipment Failure,80.0
256,quinn_garcia_29,Quinn,Garciatypo,quinn_garcia_29@miningco.com,2017-04-29,31.0,Other,(558)196-9960,Mine B,Technician,Exploration,1280.0,2018-12-24,8.0,534.15,Gold,Major Accident,52.0
256,quinn_garcia_29,Quinn,Garcia,quinn_garcia_29@miningco.com,2017-04-29,31.0,Other,(558)196-9960,Mine B,Technician,Exploration,1281.0,2018-02-01,11.0,666.85,Copper,Equipment Failure,57.0
256,quinn_garcia_29,Quinn,Garcia,quinn_garcia_29@miningco.com,,31.0,Other,(558)196-9960,Mine B,Technician,Exploration,1282.0,2019-03-16,4.0,105.2,Gold,Equipment Failure,17.0
256,quinn_garcia_29,Quinn,Garcia,quinn_garcia_29@miningco.com,2017-04-29,-31.0,Other,(558)196-9960,Mine B,Technician,Exploration,1283.0,2018-11-15,12.0,471.82,Diamond,None,13.0
256,quinn_garcia_29,Quinn,Garcia,quinn_garcia_29@miningco.com,2017-04-29,31.0,Other,(558)196-9960,Mine B,Technician,Exploration,1284.0,2017-07-30,,77.92,Diamond,None,43.0
257,,Katie,Clark,katie_clark_548@miningco.com,2019-06-30,46.0,M,(506)362-4775,Mine D,Engineer,Operations,,2021-06-04,12.0,221.48,Diamond,None,3.0
257,katie_clark_548,Katie,Clark,katie_clark_548@miningco.com,2019-06-30,46.0,M,(506)362-4775,Mine D,Engineer,Operations,1286.0,2021-05-25,11.0,577.45,Copper,None,75.0
257,katie_clark_548,Katie,Clark,katie_clark_548@miningco.com,2019-06-30,46.0,M,,Mine D,Engineer,Operations,1287.0,2019-10-20,6.0,30.27,Gold,Major Accident,72.0
257,katie_clark_548,Katie,Clark,katie_clark_548@miningco.com,2019-06-30,46.0,M,(506)362-4775,Mine D,Engineer,Operations,1288.0,2020-09-07,7.0,957.68,Copper,Environmental,4.0
257,katie_clark_548,Katie,Clarktypo,katie_clark_548@miningco.com,2019-06-30,107.0,M,(506)362-4775,Mine D,Engineer,Operations,1289.0,2020-11-19,10.0,383.95,Gold,Major Accident,80.0
257,katie_clark_548,Katie,Clark,katie_clark_548@miningco.com,2019-06-30,46.0,M,(506)362-4775,Mine D,Engineer,Operations,1290.0,2020-10-21,11.0,204.54,Coal,Equipment Failure,64.0
257,katie_clark_548,Katie,Clark,katie_clark_548@miningco.com,2019-06-30,46.0,M,(506)362-4775,Mine D,Engineer,Operations,1291.0,2020-11-24,8.0,0.0,,None,57.0
258,john_rodriguez_830,John,Rodriguez,john_rodriguez_830@miningco.com,2023-01-24,36.0,M,(454)692-9698,Mine D,Safety Officer,Operations,1292.0,2024-08-06,10.0,0.0,,Major Accident,94.0
258,john_rodriguez_830,John,Rodriguez,john_rodriguez_830@miningco.com,2023-01-24,36.0,M,(454)692-9698,Mine D,Safety Officer,Operations,1293.0,2024-07-18,8.0,371.42,Copper,None,6.0
258,john_rodriguez_830,John,Rodriguez,john_rodriguez_830@miningco.com,2023-01-24,36.0,M,(454)692-9698,Mine D,Safety Officer,Operations,1294.0,2024-06-13,6.0,0.0,,Equipment Failure,29.0
258,john_rodriguez_830,John,Rodriguez,john_rodriguez_830@miningco.com,2023-01-24,36.0,M,(454)692-9698,Mine D,Safety Officer,Operations,1295.0,2024-02-23,8.0,573.96,Iron,Minor Injury,73.0
258,john_rodriguez_830,John,Rodriguez,john_rodriguez_830@miningco.com,2023-01-24,36.0,M,(454)692-9698,Mine D,Safety Officer,Operations,1296.0,2024-07-13,6.0,410.68,Coal,Environmental,18.0
259,david_doe_88,David,Doe,david_doe_88@miningco.com,2021-12-23,37.0,Other,(905)686-9118,Mine B,Engineer,Safety,1297.0,2022-04-08,7.0,694.54,Iron,Minor Injury,21.0
259,david_doe_88,David,Doe,david_doe_88@miningco.com,2021-12-23,37.0,Other,(905)686-9118,Mine B,Engineer,Safety,1298.0,2023-03-02,,0.0,,Environmental,96.0
259,david_doe_88,David,Doe,david_doe_88@miningco.com,2021-12-23,37.0,Other,(905)686-9118,Mine B,Engineer,Safety,1299.0,2023-05-31,8.0,,Gold,Environmental,46.0
259,david_doe_88,David,Doe,david_doe_88@miningco.com,2021-12-23,37.0,Other,(905)686-9118,Mine B,Engineer,,1300.0,2023-08-22,6.0,742.54,Iron,Environmental,13.0
260,paul_brown_336,Paul,Brown,paul_brown_336@miningco.com,2018-08-08,43.0,M,(487)328-6338,Mine B,Engineer,Administration,1301.0,2019-09-06,4.0,370.76,Gold,Major Accident,
260,paul_brown_336,Paul,Brown,paul_brown_336@miningco.com,2018-08-08,43.0,M,(487)328-6338,Mine B,Engineer,Administration,1302.0,2018-10-27,4.0,787.44,Copper,Major Accident,80.0
260,paul_brown_336,Paul,Brown,paul_brown_336@miningco.com,2018-08-08,43.0,M,(487)328-6338,Mine B,Engineer,,1303.0,2019-04-27,10.0,25.92,Iron,Equipment Failure,12.0
260,paul_brown_336,Paul,Brown,paul_brown_336@miningco.com,2018-08-08,43.0,M,(487)328-6338,Mine B,Engineer,Administration,1304.0,2019-11-05,8.0,423.81,Diamond,None,4.0
261,noah_harris_888,Noahx,Harris,noah_harris_888@miningco.com,2017-11-06,45.0,M,(546)385-5961,Mine A,Supervisor,Exploration,1305.0,2019-02-04,10.0,46.13,Coal,Environmental,44.0
261,noah_harris_888,Noah,Harris,noah_harris_888@miningco.com,2017-11-06,45.0,M,(546)385-5961,Mine A,Supervisor,Exploration,1306.0,2019-08-10,9.0,452.74,Copper,Major Accident,94.0
261,noah_harris_888,Noah,Harris,noah_harris_888@miningco.com,2017-11-06,45.0,M,,Mine A,Supervisor,Exploration,1307.0,2018-11-21,11.0,486.44,Copper,Major Accident,97.0
261,noah_harris_888,Noah,Harris,noah_harris_888@miningco.com,2017-11-06,45.0,,(546)385-5961,Mine A,Supervisor,Exploration,,2019-07-22,7.0,0.0,,Major Accident,28.0
261,noah_harris_888,Noah,Harris,noah_harris_888@miningco.com,2017-11-06,45.0,M,(546)385-5961,Mine A,Supervisor,Exploration,1309.0,2017-11-23,7.0,0.0,,Major Accident,12.0
262,olivia_martin_805,Olivia,Martin,olivia_martin_805@miningco.com,2021-03-29,57.0,Other,,Mine C,Supervisor,Exploration,1310.0,2022-05-27,9.0,403.06,Coal,None,84.0
262,olivia_martin_805,Olivia,Martin,olivia_martin_805@miningco.com,2021-03-29,57.0,,(675)608-6564,Mine C,Supervisor,Exploration,1311.0,2022-08-19,4.0,607.33,Diamond,Minor Injury,81.0
262,olivia_martin_805,Olivia,Martin,olivia_martin_805@miningco.com,2021-03-29,57.0,Other,(675)608-6564,Mine C,Supervisor,Exploration,1312.0,2021-04-10,4.0,0.0,,None,61.0
262,olivia_martin_805,Olivia,,olivia_martin_805@miningco.com,2021-03-29,57.0,,(675)608-6564,Mine C,Supervisor,Exploration,1313.0,2022-11-15,11.0,804.85,Diamond,None,82.0
262,olivia_martin_805,Olivia,Martin,olivia_martin_805@miningco.com,2021-03-29,57.0,Other,(675)608-6564,Mine C,Supervisor,Exploration,1314.0,2022-06-09,8.0,222.44,Gold,None,14.0
262,olivia_martin_805,Olivia,Martin,invalid_email,2021-03-29,57.0,Other,(675)608-6564,Mine C,,Exploration,1315.0,2022-10-31,10.0,356.09,Iron,None,94.0
262,olivia_martin_805,Olivia,Martin,olivia_martin_805@miningco.com,2021-03-29,-57.0,Other,(675)608-6564,Mine C,Supervisor,Exploration,1316.0,2022-07-12,11.0,880.07,Iron,Minor Injury,80.0
263,noah_garcia_718,Noah,Garcia,noah_garcia_718@miningco.com,2017-08-26,45.0,M,(235)641-8641,Mine A,Engineer,Safety,1317.0,2018-05-16,5.0,0.0,,Minor Injury,10.0
263,noah_garcia_718,Noah,Garcia,noah_garcia_718@miningco.com,2017-08-26,45.0,M,(235)641-8641,Mine A,Engineer,Safety,1318.0,2018-11-26,4.0,250.0,Coal,Major Accident,49.0
263,noah_garcia_718,Noah,Garcia,noah_garcia_718@miningco.com,2017-08-26,45.0,M,(235)641-8641,Mine A,Engineer,Safety,1319.0,2019-08-04,12.0,0.0,,Equipment Failure,80.0
263,noah_garcia_718,Noah,Garcia,noah_garcia_718@miningco.com,2017-08-26,45.0,M,(235)641-8641,Mine A,Engineer,Safety,1320.0,2018-10-04,9.0,989.21,Coal,Equipment Failure,25.0
263,noah_garcia_718,Noah,Garcia,noah_garcia_718@miningco.com,2017-08-26,45.0,M,(235)641-8641,Mine A,Engineer,Safety,1321.0,2018-03-23,5.0,-0.0,,Minor Injury,15.0
263,noah_garcia_718,Noah,Garcia,noah_garcia_718@miningco.com,2017-08-26,45.0,M,(235)641-8641,Mine A,Engineer,Safety,1322.0,2018-05-12,7.0,243.88,Iron,Major Accident,59.0
263,noah_garcia_718,Noah,Garcia,noah_garcia_718@miningco.com,,45.0,M,(235)641-8641,Mine A,Engineer,Safety,1323.0,2017-09-10,5.0,0.0,,Equipment Failure,20.0
263,noah_garcia_718,Noah,Garcia,noah_garcia_718@miningco.com,2017-08-26,45.0,M,(235)641-8641,Mine A,Engineer,Safety,1324.0,2018-11-03,6.0,0.0,,Minor Injury,72.0
263,noah_garcia_718,Noah,Garcia,noah_garcia_718@miningco.com,2017-08-26,45.0,M,(235)641-8641,Mine A,Engineer,Safety,1325.0,2019-08-13,12.0,608.66,Gold,Equipment Failure,2.0
263,noah_garcia_718,Noah,Garcia,noah_garcia_718@miningco.com,2017-08-26,45.0,M,(235)641-8641,Mine A,Engineer,Safety,1326.0,2018-12-02,6.0,348.11,Gold,None,
264,bob_doe_270,Bob,Doe,bob_doe_270@miningco.com,2016-09-04,45.0,Other,(507)757-2755,Mine A,Safety Officer,Operations,1327.0,2017-03-03,11.0,8.45,Iron,,54.0
264,bob_doe_270,Bob,Doe,bob_doe_270@miningco.com,2016-09-04,45.0,Other,(507)757-2755,Mine A,Safety Officer,Operations,1328.0,2017-04-21,7.0,0.0,,None,19.0
264,bob_doe_270,Bob,Doe,bob_doe_270@miningco.com,2016-09-04,45.0,Other,(507)757-2755,Mine A,Safety Officer,Operations,1329.0,2016-11-14,10.0,262.34,Coal,,83.0
264,bob_doe_270,Bob,Doe,bob_doe_270@miningco.com,2016-09-04,45.0,Other,(507)757-2755,Mine A,Safety Officer,Operations,1330.0,2017-10-12,5.0,196.64,Diamond,Environmental,10.0
264,bob_doe_270,Bob,Doe,bob_doe_270@miningco.com,2016-09-04,45.0,Other,(507)757-2755,Mine A,Safety Officer,Operations,,2018-02-26,7.0,932.15,Gold,Major Accident,8.0
264,bob_doe_270,Bob,Doe,bob_doe_270@miningco.com,2016-09-04,45.0,Other,(507)757-2755,Mine A,Safety Officer,Operations,1332.0,2017-03-24,12.0,577.38,Iron,Minor Injury,12.0
264,bob_doe_270,Bob,Doe,bob_doe_270@miningco.com,2016-09-04,45.0,Other,(507)757-2755,Mine A,Safety Officer,Operations,1333.0,2017-01-11,5.0,0.0,,Minor Injury,11.0
264,bob_doe_270,Bob,Doe,bob_doe_270@miningco.com,2016-09-04,45.0,Other,(507)757-2755,Mine A,Safety Officer,Operations,1334.0,2017-06-16,5.0,0.0,,Minor Injury,85.0
265,olivia_martinez_917,Olivia,Martinez,olivia_martinez_917@miningco.com,2020-12-13,54.0,M,(467)396-6356,Mine A,Supervisor,Administration,1335.0,2021-10-23,10.0,151.02,Copper,None,61.0
265,olivia_martinez_917,Olivia,Martinez,,2020-12-13,54.0,M,(467)396-6356,Mine A,Supervisor,Administration,1336.0,2021-07-14,7.0,436.04,Copper,Equipment Failure,59.0
266,quinn_harris_809,Quinn,Harris,quinn_harris_809@miningco.com,2015-05-23,29.0,F,(188)535-7765,Mine A,Technician,Maintenance,1337.0,2017-03-10,11.0,282.39,Coal,Major Accident,54.0
266,quinn_harris_809,Quinn,Harris,quinn_harris_809@miningco.com,2015-05-23,29.0,F,(188)535-7765,Mine A,Technician,Maintenance,1338.0,2017-04-10,7.0,810.31,Gold,None,43.0
266,quinn_harris_809,Quinn,Harris,quinn_harris_809@miningco.com,2015-05-23,29.0,F,(188)535-7765,Mine A,Technician,Maintenance,1339.0,2015-09-30,10.0,114.42,Diamond,Major Accident,1.0
266,quinn_harris_809,Quinn,Harristypo,quinn_harris_809@miningco.com,2015-05-23,29.0,F,(188)535-7765,Mine A,Technician,Maintenance,1340.0,2016-02-16,5.0,,Gold,Major Accident,3.0
266,quinn_harris_809,Quinn,Harristypo,quinn_harris_809@miningco.com,2015-05-23,,F,(188)535-7765,Mine A,Technician,Maintenance,1341.0,2016-08-01,12.0,506.61,Iron,Environmental,90.0
266,quinn_harris_809,Quinn,Harris,quinn_harris_809@miningco.com,2015-05-23,29.0,F,(188)535-7765,Mine A,Technician,Maintenance,1342.0,2016-09-16,7.0,582.63,Copper,Major Accident,32.0
266,quinn_harris_809,Quinn,Harris,quinn_harris_809@miningco.com,2015-05-23,29.0,F,(188)535-7765,Mine A,Technician,Maintenance,1343.0,2016-10-25,7.0,361.88,Diamond,None,16.0
266,quinn_harris_809,Quinn,Harris,quinn_harris_809@miningco.com,2015-05-23,29.0,F,(188)535-7765,Mine A,Technician,Maintenance,1344.0,2016-07-03,9.0,309.49,Iron,Environmental,28.0
266,quinn_harris_809,Quinn,Harris,quinn_harris_809@miningco.com,2015-05-23,29.0,F,(188)535-7765,Mine A,Technician,Maintenance,1345.0,2015-12-16,8.0,905.28,Coal,Environmental,72.0
266,quinn_harris_809,Quinn,Harris,quinn_harris_809@miningco.com,2015-05-23,29.0,F,(188)535-7765,Mine A,Technician,Maintenance,1346.0,2016-03-04,5.0,957.74,Copper,None,63.0
267,grace_thompson_529,Grace,Thompson,grace_thompson_529@miningco.com,2018-05-13,42.0,F,(362)310-9957,Mine B,Supervisor,Administration,1347.0,2019-04-09,8.0,157.68,Iron,Major Accident,16.0
268,paul_thomas_697,Paul,Thomas,paul_thomas_697@miningco.com,2018-05-30,199.0,F,(260)643-3965,Mine E,Supervisor,Administration,1348.0,2018-06-16,9.0,198.9,Diamond,Minor Injury,13.0
268,paul_thomas_697,Paul,Thomas,paul_thomas_697@miningco.com,2018-05-30,26.0,F,(260)643-3965,Mine E,Supervisor,Administration,1349.0,2018-07-27,6.0,127.77,Gold,None,71.0
268,paul_thomas_697,Paul,Thomas,paul_thomas_697@miningco.com,2018-05-30,26.0,F,(260)643-3965,Mine E,Supervisor,Administration,1350.0,2019-07-25,,21.7,Gold,Minor Injury,88.0
268,paul_thomas_697,Paul,Thomas,paul_thomas_697@miningco.com,2018-05-30,26.0,F,(260)643-3965,Mine E,Supervisor,Administration,1351.0,2019-05-10,10.0,0.0,,Equipment Failure,4.0
268,paul_thomas_697,Paul,,paul_thomas_697@miningco.com,2018-05-30,26.0,F,(260)643-3965,Mine E,Supervisor,Administration,1352.0,2019-02-04,7.0,647.76,Iron,Equipment Failure,52.0
268,paul_thomas_697,,Thomas,paul_thomas_697@miningco.com,2018-05-30,26.0,F,(260)643-3965,Mine E,Supervisor,Administration,1353.0,2019-04-23,7.0,0.0,,None,77.0
268,paul_thomas_697,Paul123,Thomas,paul_thomas_697@miningco.com,2018-05-30,26.0,F,(260)643-3965,Mine E,Supervisor,Administration,1354.0,2018-09-10,9.0,846.09,Iron,Major Accident,22.0
268,paul_thomas_697,Paul,Thomas,paul_thomas_697@miningco.com,2018-05-30,26.0,F,(260)643-3965,Mine E,Supervisor,Administration,1355.0,2018-06-23,7.0,54.04,Iron,Minor Injury,
269,quinn_jackson_832,Quinn,Jackson,quinn_jackson_832@miningco.com,2022-01-29,32.0,F,(918)228-5553,Mine E,Supervisor,Maintenance,,,,,,,
270,ryan_martin_137,Ryan,Martin,ryan_martin_137@miningco.com,2020-10-17,26.0,Other,(144)727-9135,Mine D,Engineer,Operations,1356.0,2022-07-28,11.0,603.47,Copper,Environmental,27.0
270,ryan_martin_137,Ryan ,Martin,ryan_martin_137@miningco.com,2020-10-17,26.0,Other,(144)727-9135,Mine D,Engineer,Operations,1357.0,2022-08-20,10.0,673.81,Copper,Major Accident,45.0
270,ryan_martin_137,Ryan,Martin,ryan_martin_137@miningco.com,2020-10-17,26.0,Other,(144)727-9135,Mine D,Engineer,Operations,1358.0,2021-07-05,5.0,,,None,62.0
270,ryan_martin_137,Ryan,Martin,ryan_martin_137@miningco.com,2020-10-17,26.0,Other,(144)727-9135,Mine D,Engineer,Operations,1359.0,2020-07-12,6.0,437.72,Copper,Equipment Failure,43.0
270,ryan_martin_137,Ryan,Martin,ryan_martin_137@miningco.com,2020-10-17,26.0,Other,(144)727-9135,Mine D,Engineer,Operations,1360.0,2022-10-11,11.0,435.29,Coal,Equipment Failure,35.0
270,ryan_martin_137,Ryan!,Martin,ryan_martin_137@miningco.com,2020-10-17,26.0,Other,(144)727-9135,Mine D,Engineer,Operations,1361.0,2021-08-22,9.0,247.79,Copper,Major Accident,66.0
270,ryan_martin_137,Ryan,Martin,ryan_martin_137@miningco.com,2020-10-17,26.0,Other,(144)727-9135,Mine D,Engineer,Operations,1362.0,2022-04-18,8.0,,Coal,Minor Injury,26.0
270,ryan_martin_137,Ryan,Martin,ryan_martin_137@miningco.com,2020-10-17,26.0,Other,(144)727-9135,Mine D,Engineer,Operations,1363.0,2022-06-12,4.0,955.69,Iron,Major Accident,94.0
270,ryan_martin_137,Ryan,Martin,ryan_martin_137@miningco.com,2020-10-17,26.0,Other,(144)727-9135,Mine D,Engineer,Operations,1364.0,2020-11-04,4.0,782.94,Coal,Environmental,39.0
271,bob_rodriguez_318,Bob,Rodriguez,bob_rodriguez_318@miningco.com,2019-03-19,41.0,M,(726)929-5829,Mine D,Technician,Exploration,1365.0,2021-03-06,12.0,642.6,Gold,Environmental,30.0
271,bob_rodriguez_318,Bob,Rodriguez,bob_rodriguez_318@miningco.com,2019-03-19,41.0,M,(726)929-5829,Mine D,Technician,Exploration,1366.0,2020-01-10,12.0,145.23,Gold,Major Accident,68.0
272,charlie_jackson_798,Charlie,Jackson,charlie_jackson_798@miningco.com,2020-02-29,54.0,Other,(732)602-7601,Mine C,Technician,Operations,1367.0,,7.0,800.53,Coal,None,56.0
272,charlie_jackson_798,Charlie,Jacksontypo,charlie_jackson_798@miningco.com,2020-02-29,54.0,Other,(732)602-7601,Mine C,,Operations,1368.0,2021-01-16,7.0,641.91,Gold,Major Accident,27.0
272,charlie_jackson_798,Charlie,Jackson,charlie_jackson_798@miningco.com,2020-02-29,54.0,Other,(732)602-7601,Mine C,Technician,Operations,1369.0,2020-11-16,5.0,267.38,Iron,Minor Injury,25.0
272,charlie_jackson_798,,Jackson,charlie_jackson_798@miningco.com,2020-02-29,54.0,,(732)602-7601,Mine C,Technician,Operations,1370.0,2020-11-03,9.0,405.76,Coal,Major Accident,30.0
272,charlie_jackson_798,Charlie,Jackson,charlie_jackson_798@miningco.com,2020-02-29,54.0,Other,(732)602-7601,Mine C,Technician,Operations,1371.0,2021-07-01,8.0,,Iron,Environmental,40.0
272,charlie_jackson_798,Charlie,Jackson,charlie_jackson_798@miningco.com,2020-02-29,54.0,Other,(732)602-7601,Mine C,Technician,Operations,1372.0,2020-10-27,7.0,291.44,Copper,Environmental,39.0
272,charlie_jackson_798,Charlie,Jackson,charlie_jackson_798@miningco.com,2020-02-29,54.0,Other,(732)602-7601,Mine C,Technician,Operations,1373.0,2020-04-14,11.0,52.2,Gold,Environmental,23.0
272,charlie_jackson_798,Charlie,Jackson,charlie_jackson_798@miningco.com,2020-02-29,54.0,Other,(732)602-7601,Mine C,Technician,Operations,1374.0,2021-07-11,9.0,63.08,Coal,None,69.0
272,charlie_jackson_798,Charlie,Jackson,charlie_jackson_798@miningco.com,2020-02-29,54.0,Other,(732)602-7601,Mine C,Technician,Operations,1375.0,2022-02-15,4.0,548.36,Gold,Minor Injury,60.0
273,frank_white_395,Frank,White,frank_white_395@miningco.com,2023-08-14,34.0,M,(323)776-6148,Mine E,Supervisor,Exploration,1376.0,2025-01-09,9.0,979.22,Coal,Minor Injury,56.0
273,frank_white_395,Frank,White,frank_white_395@miningco.com,2023-08-14,34.0,M,(323)776-6148,Mine E,Supervisor,Exploration,1377.0,2024-08-18,,30.4,Iron,None,90.0
273,frank_white_395,Frank,White,frank_white_395@miningco.com,2023-08-14,34.0,M,(323)776-6148,Mine E,Supervisor,Exploration,1378.0,2024-04-27,12.0,326.36,Coal,Environmental,-10.0
273,frank_white_395,Frank,White,frank_white_395@miningco.com,2023-08-14,34.0,M,(323)776-6148,Mine E,Supervisor,Exploration,1379.0,2024-12-10,7.0,548.71,Copper,None,30.0
273,frank_white_395,Frank,White,frank_white_395@miningco.com,2023-08-14,34.0,M,(323)776-6148,Mine E,Supervisor,Exploration,1380.0,2023-12-12,6.0,396.23,Coal,None,12.0
273,frank_white_395,Frank,,frank_white_395@miningco.com,2023-08-14,34.0,M,(323)776-6148,Mine E,Supervisor,Exploration,1381.0,2024-09-15,6.0,982.15,,None,25.0
273,frank_white_395,Frank,White,frank_white_395@miningco.com,2023-08-14,34.0,M,(323)776-6148,Mine E,Supervisor,Exploration,1382.0,2025-08-10,10.0,360.49,Coal,Minor Injury,33.0
273,frank_white_395,Frank,White,frank_white_395@miningco.com,2023-08-14,34.0,M,(323)776-6148,Mine E,Supervisor,Exploration,1383.0,,11.0,0.0,,Major Accident,50.0
273,frank_white_395,Frank,White,frank_white_395@miningco.com,2023-08-14,-34.0,M,(323)776-6148,Mine E,Supervisor,Exploration,1384.0,2024-05-20,10.0,377.63,Gold,Major Accident,71.0
273,frank_white_395,Frank,White,frank_white_395@miningco.com,2023-08-14,34.0,M,(323)776-6148,Mine E,Supervisor,Exploration,1385.0,2024-06-28,4.0,371.16,Iron,Major Accident,96.0
274,john_jackson_209,John,Jackson,john_jackson_209@miningco.com,2016-09-02,46.0,F,(315)511-6915,Mine C,Technician,Safety,1386.0,2018-02-20,11.0,0.0,,Equipment Failure,25.0
274,john_jackson_209,John,Jackson,john_jackson_209@miningco.com,2016-09-02,46.0,F,(315)511-6915,Mine C,Technician,Safety,1387.0,2017-08-13,9.0,79.55,Gold,Equipment Failure,46.0
274,john_jackson_209,John,Jackson,john_jackson_209@miningco.com,2016-09-02,46.0,F,(315)511-6915,Mine C,,Safety,1388.0,2018-07-22,9.0,899.25,Copper,Minor Injury,32.0
274,john_jackson_209,John,Jackson,john_jackson_209@miningco.com,,46.0,F,(315)511-6915,Mine C,Technician,Safety,1389.0,2018-07-12,11.0,734.87,Coal,Equipment Failure,93.0
274,john_jackson_209,John,Jackson,john_jackson_209@miningco.com,2016-09-02,46.0,F,(315)511-6915,Mine C,Technician,Safety,1390.0,2017-07-15,12.0,324.91,Diamond,Environmental,28.0
275,frank_doe_437,Frank,Doe,frank_doe_437@miningco.com,2016-02-03,39.0,M,(658)662-7879,Mine C,Supervisor,Exploration,1391.0,2016-07-28,5.0,184.45,Coal,Equipment Failure,32.0
275,frank_doe_437,Frank,Doe,frank_doe_437@miningco.com,2016-02-03,39.0,M,(658)662-7879,,Supervisor,Exploration,1392.0,2016-11-05,7.0,472.81,Diamond,Environmental,50.0
275,frank_doe_437,Frank,Doe,frank_doe_437@miningco.com,2016-02-03,39.0,M,(658)662-7879,Mine C,Supervisor,Exploration,1393.0,2017-03-04,11.0,808.39,Iron,None,27.0
275,frank_doe_437,Frank,Doe,frank_doe_437@miningco.com,2016-02-03,39.0,M,(658)662-7879,Mine C,Supervisor,Exploration,1394.0,2016-04-10,11.0,409.19,Diamond,Major Accident,58.0
275,frank_doe_437,Frank,Doe,frank_doe_437@miningco.com,2016-02-03,39.0,M,(658)662-7879,Mine C,Supervisor,Exploration,1395.0,2016-12-02,9.0,168.5,Gold,Major Accident,47.0
275,frank_doe_437,Frank,Doe,frank_doe_437@miningco.com,2016-02-03,39.0,M,,Mine C,Supervisor,Exploration,1396.0,2018-01-17,11.0,522.52,Copper,Equipment Failure,33.0
275,frank_doe_437,Frank,Doe,frank_doe_437@miningco.com,2016-02-03,39.0,M,(658)662-7879,Mine C,Supervisor,Exploration,1397.0,2017-04-20,8.0,926.7,Coal,Environmental,9.0
275,frank_doe_437,Frank,Doe,,2016-02-03,39.0,M,(658)662-7879,Mine C,Supervisor,Exploration,1398.0,2017-12-21,4.0,559.7,Coal,Minor Injury,22.0
275,frank_doe_437,Frank,Doe,frank_doe_437@miningco.com,2016-02-03,39.0,M,(658)662-7879,Mine C,Supervisor,Exploration,1399.0,2016-02-18,4.0,0.0,,Major Accident,16.0
276,ryan_davis_612,Ryan,Davis,ryan_davis_612@miningco.com,2022-09-12,60.0,Other,(303)714-7710,,Safety Officer,Safety,1400.0,2023-03-20,,,Coal,Major Accident,50.0
276,ryan_davis_612,Ryan,Davis,ryan_davis_612@miningco.com,2022-09-12,60.0,Other,(303)714-7710,Mine E,Safety Officer,Safety,1401.0,2024-06-10,12.0,0.0,,Minor Injury,
276,ryan_davis_612,Ryan,Davis,ryan_davis_612@miningco.com,2022-09-12,60.0,Other,(303)714-7710,Mine E,Safety Officer,Safety,1402.0,2024-06-28,-12.0,602.61,Gold,Major Accident,63.0
277,david_white_852,David,White,david_white_852@miningco.com,2020-01-17,26.0,M,(843)902-3348,Mine D,Engineer,Administration,1403.0,2020-03-01,8.0,0.0,,None,14.0
277,david_white_852,David,Whitetypo,david_white_852@miningco.com,2020-01-17,26.0,M,,Mine D,Engineer,Administration,1404.0,2020-06-19,12.0,35.93,Gold,None,68.0
277,david_white_852,David,White,david_white_852@miningco.com,2020-01-17,26.0,M,(843)902-3348,Mine D,Engineer,Administration,1405.0,2022-01-05,4.0,823.18,Iron,None,30.0
277,david_white_852,David,White,david_white_852@miningco.com,2020-01-17,26.0,M,(843)902-3348,Mine D,Engineer,Administration,1406.0,2021-09-14,8.0,721.09,Copper,Major Accident,
